date,total_cases,sgtf_unknown,total_sgt,sgtf,non_sgtf,source,region,region_code
2021-02-01,2997,2997,NA,NA,NA,public,North West,E12000002
2021-01-31,2177,2177,NA,NA,NA,public,North West,E12000002
2021-01-30,2200,2200,NA,NA,NA,public,North West,E12000002
2021-01-29,2895,2895,NA,NA,NA,public,North West,E12000002
2021-01-28,3081,3081,NA,NA,NA,public,North West,E12000002
2021-01-27,3300,3300,NA,NA,NA,public,North West,E12000002
2021-01-26,3456,3456,NA,NA,NA,public,North West,E12000002
2021-01-25,3911,3911,NA,NA,NA,public,North West,E12000002
2021-01-24,2680,2680,NA,NA,NA,public,North West,E12000002
2021-01-23,2677,2677,NA,NA,NA,public,North West,E12000002
2021-01-22,3675,3675,NA,NA,NA,public,North West,E12000002
2021-01-21,3841,3841,NA,NA,NA,public,North West,E12000002
2021-01-20,4366,4366,NA,NA,NA,public,North West,E12000002
2021-01-19,5112,5112,NA,NA,NA,public,North West,E12000002
2021-01-18,5462,5462,NA,NA,NA,public,North West,E12000002
2021-01-17,3767,3767,NA,NA,NA,public,North West,E12000002
2021-01-16,3933,3933,NA,NA,NA,public,North West,E12000002
2021-01-15,4625,4625,NA,NA,NA,public,North West,E12000002
2021-01-14,5159,5159,NA,NA,NA,public,North West,E12000002
2021-01-13,5383,5383,NA,NA,NA,public,North West,E12000002
2021-01-12,6357,6357,NA,NA,NA,public,North West,E12000002
2021-01-11,7429,7429,NA,NA,NA,public,North West,E12000002
2021-01-10,5190,5190,NA,NA,NA,public,North West,E12000002
2021-01-09,4931,4931,NA,NA,NA,public,North West,E12000002
2021-01-08,5623,5623,NA,NA,NA,public,North West,E12000002
2021-01-07,6146,6146,NA,NA,NA,public,North West,E12000002
2021-01-06,6600,6600,NA,NA,NA,public,North West,E12000002
2021-01-05,7739,7739,NA,NA,NA,public,North West,E12000002
2021-01-04,8208,8208,NA,NA,NA,public,North West,E12000002
2021-01-03,6539,6539,NA,NA,NA,public,North West,E12000002
2021-01-02,6901,6901,NA,NA,NA,public,North West,E12000002
2021-01-01,2863,2863,NA,NA,NA,public,North West,E12000002
2020-12-31,5212,5212,NA,NA,NA,public,North West,E12000002
2020-12-30,6416,6416,NA,NA,NA,public,North West,E12000002
2020-12-29,6628,6628,NA,NA,NA,public,North West,E12000002
2020-12-28,3591,3591,NA,NA,NA,public,North West,E12000002
2020-12-27,3513,3513,NA,NA,NA,public,North West,E12000002
2020-12-26,2653,2653,NA,NA,NA,public,North West,E12000002
2020-12-25,911,911,NA,NA,NA,public,North West,E12000002
2020-12-24,2286,2286,NA,NA,NA,public,North West,E12000002
2020-12-23,2852,2852,NA,NA,NA,public,North West,E12000002
2020-12-22,2803,2803,NA,NA,NA,public,North West,E12000002
2020-12-21,3055,3055,NA,NA,NA,public,North West,E12000002
2020-12-20,1945,1945,NA,NA,NA,public,North West,E12000002
2020-12-19,1661,1661,NA,NA,NA,public,North West,E12000002
2020-12-18,2101,2101,NA,NA,NA,public,North West,E12000002
2020-12-17,1947,1947,NA,NA,NA,public,North West,E12000002
2020-12-16,2026,2026,NA,NA,NA,public,North West,E12000002
2020-12-15,2124,2124,NA,NA,NA,public,North West,E12000002
2020-12-14,2232,2232,NA,NA,NA,public,North West,E12000002
2020-12-13,1324,1324,NA,NA,NA,public,North West,E12000002
2020-12-12,1255,1255,NA,NA,NA,public,North West,E12000002
2020-12-11,1632,1632,NA,NA,NA,public,North West,E12000002
2020-12-10,1642,1642,NA,NA,NA,public,North West,E12000002
2020-12-09,1593,1593,NA,NA,NA,public,North West,E12000002
2020-12-08,1570,1570,NA,NA,NA,public,North West,E12000002
2020-12-07,1836,1836,NA,NA,NA,public,North West,E12000002
2020-12-06,1134,1134,NA,NA,NA,public,North West,E12000002
2020-12-05,1007,1007,NA,NA,NA,public,North West,E12000002
2020-12-04,1445,1445,NA,NA,NA,public,North West,E12000002
2020-12-03,1352,1352,NA,NA,NA,public,North West,E12000002
2020-12-02,1452,1452,NA,NA,NA,public,North West,E12000002
2020-12-01,1716,1716,NA,NA,NA,public,North West,E12000002
2020-11-30,1882,1882,NA,NA,NA,public,North West,E12000002
2020-11-29,1051,1051,NA,NA,NA,public,North West,E12000002
2020-11-28,1145,1145,NA,NA,NA,public,North West,E12000002
2020-11-27,1435,1435,NA,NA,NA,public,North West,E12000002
2020-11-26,1595,1595,NA,NA,NA,public,North West,E12000002
2020-11-25,1835,1835,NA,NA,NA,public,North West,E12000002
2020-11-24,1859,1859,NA,NA,NA,public,North West,E12000002
2020-11-23,2187,2187,NA,NA,NA,public,North West,E12000002
2020-11-22,1382,1382,NA,NA,NA,public,North West,E12000002
2020-11-21,1377,1377,NA,NA,NA,public,North West,E12000002
2020-11-20,1979,1979,NA,NA,NA,public,North West,E12000002
2020-11-19,2176,2176,NA,NA,NA,public,North West,E12000002
2020-11-18,2581,2581,NA,NA,NA,public,North West,E12000002
2020-11-17,3047,3047,NA,NA,NA,public,North West,E12000002
2020-11-16,3371,3371,NA,NA,NA,public,North West,E12000002
2020-11-15,2117,2117,NA,NA,NA,public,North West,E12000002
2020-11-14,2380,2380,NA,NA,NA,public,North West,E12000002
2020-11-13,3223,3223,NA,NA,NA,public,North West,E12000002
2020-11-12,3431,3431,NA,NA,NA,public,North West,E12000002
2020-11-11,3921,3921,NA,NA,NA,public,North West,E12000002
2020-11-10,3901,3901,NA,NA,NA,public,North West,E12000002
2020-11-09,4725,4725,NA,NA,NA,public,North West,E12000002
2020-11-08,3177,3177,NA,NA,NA,public,North West,E12000002
2020-11-07,2814,2814,NA,NA,NA,public,North West,E12000002
2020-11-06,3856,3856,NA,NA,NA,public,North West,E12000002
2020-11-05,3914,3914,NA,NA,NA,public,North West,E12000002
2020-11-04,4088,4088,NA,NA,NA,public,North West,E12000002
2020-11-03,4445,4445,NA,NA,NA,public,North West,E12000002
2020-11-02,5936,5936,NA,NA,NA,public,North West,E12000002
2020-11-01,3070,3070,NA,NA,NA,public,North West,E12000002
2020-10-31,3143,3143,NA,NA,NA,public,North West,E12000002
2020-10-30,4378,4378,NA,NA,NA,public,North West,E12000002
2020-10-29,4545,4545,NA,NA,NA,public,North West,E12000002
2020-10-28,4650,4650,NA,NA,NA,public,North West,E12000002
2020-10-27,4942,4942,NA,NA,NA,public,North West,E12000002
2020-10-26,5546,5546,NA,NA,NA,public,North West,E12000002
2020-10-25,3280,3280,NA,NA,NA,public,North West,E12000002
2020-10-24,3388,3388,NA,NA,NA,public,North West,E12000002
2020-10-23,4478,4478,NA,NA,NA,public,North West,E12000002
2020-10-22,4784,4784,NA,NA,NA,public,North West,E12000002
2020-10-21,5552,5552,NA,NA,NA,public,North West,E12000002
2020-10-20,5594,5594,NA,NA,NA,public,North West,E12000002
2020-10-19,6155,6155,NA,NA,NA,public,North West,E12000002
2020-10-18,3210,3210,NA,NA,NA,public,North West,E12000002
2020-10-17,3593,3593,NA,NA,NA,public,North West,E12000002
2020-10-16,3893,3893,NA,NA,NA,public,North West,E12000002
2020-10-15,4174,4174,NA,NA,NA,public,North West,E12000002
2020-10-14,4475,4475,NA,NA,NA,public,North West,E12000002
2020-10-13,4277,4277,NA,NA,NA,public,North West,E12000002
2020-10-12,4752,4752,NA,NA,NA,public,North West,E12000002
2020-10-11,2938,2938,NA,NA,NA,public,North West,E12000002
2020-10-10,2934,2934,NA,NA,NA,public,North West,E12000002
2020-10-09,3746,3746,NA,NA,NA,public,North West,E12000002
2020-10-08,4280,4280,NA,NA,NA,public,North West,E12000002
2020-10-07,4357,4357,NA,NA,NA,public,North West,E12000002
2020-10-06,4524,4524,NA,NA,NA,public,North West,E12000002
2020-10-05,4332,4332,NA,NA,NA,public,North West,E12000002
2020-10-04,2910,2910,NA,NA,NA,public,North West,E12000002
2020-10-03,2935,2935,NA,NA,NA,public,North West,E12000002
2020-10-02,3423,3423,NA,NA,NA,public,North West,E12000002
2020-10-01,3589,3589,NA,NA,NA,public,North West,E12000002
2020-09-30,3621,3621,NA,NA,NA,public,North West,E12000002
2020-09-29,3159,3159,NA,NA,NA,public,North West,E12000002
2020-09-28,2978,2978,NA,NA,NA,public,North West,E12000002
2020-09-27,2236,2236,NA,NA,NA,public,North West,E12000002
2020-09-26,2018,2018,NA,NA,NA,public,North West,E12000002
2020-09-25,2205,2205,NA,NA,NA,public,North West,E12000002
2020-09-24,2206,2206,NA,NA,NA,public,North West,E12000002
2020-09-23,2148,2148,NA,NA,NA,public,North West,E12000002
2020-09-22,1966,1966,NA,NA,NA,public,North West,E12000002
2020-09-21,1474,1474,NA,NA,NA,public,North West,E12000002
2020-09-20,1562,1562,NA,NA,NA,public,North West,E12000002
2020-09-19,1505,1505,NA,NA,NA,public,North West,E12000002
2020-09-18,1398,1398,NA,NA,NA,public,North West,E12000002
2020-09-17,1406,1406,NA,NA,NA,public,North West,E12000002
2020-09-16,1443,1443,NA,NA,NA,public,North West,E12000002
2020-09-15,1068,1068,NA,NA,NA,public,North West,E12000002
2020-09-14,1045,1045,NA,NA,NA,public,North West,E12000002
2020-09-13,611,611,NA,NA,NA,public,North West,E12000002
2020-09-12,756,756,NA,NA,NA,public,North West,E12000002
2020-09-11,875,875,NA,NA,NA,public,North West,E12000002
2020-09-10,914,914,NA,NA,NA,public,North West,E12000002
2020-09-09,840,840,NA,NA,NA,public,North West,E12000002
2020-09-08,854,854,NA,NA,NA,public,North West,E12000002
2020-09-07,957,957,NA,NA,NA,public,North West,E12000002
2020-09-06,576,576,NA,NA,NA,public,North West,E12000002
2020-09-05,541,541,NA,NA,NA,public,North West,E12000002
2020-09-04,633,633,NA,NA,NA,public,North West,E12000002
2020-09-03,628,628,NA,NA,NA,public,North West,E12000002
2020-09-02,666,666,NA,NA,NA,public,North West,E12000002
2020-09-01,450,450,NA,NA,NA,public,North West,E12000002
2020-08-31,263,263,NA,NA,NA,public,North West,E12000002
2020-08-30,253,253,NA,NA,NA,public,North West,E12000002
2020-08-29,245,245,NA,NA,NA,public,North West,E12000002
2020-08-28,359,359,NA,NA,NA,public,North West,E12000002
2020-08-27,288,288,NA,NA,NA,public,North West,E12000002
2020-08-26,285,285,NA,NA,NA,public,North West,E12000002
2020-08-25,212,212,NA,NA,NA,public,North West,E12000002
2020-08-24,252,252,NA,NA,NA,public,North West,E12000002
2020-08-23,118,118,NA,NA,NA,public,North West,E12000002
2020-08-22,173,173,NA,NA,NA,public,North West,E12000002
2020-08-21,210,210,NA,NA,NA,public,North West,E12000002
2020-08-20,224,224,NA,NA,NA,public,North West,E12000002
2020-08-19,254,254,NA,NA,NA,public,North West,E12000002
2020-08-18,190,190,NA,NA,NA,public,North West,E12000002
2020-08-17,283,283,NA,NA,NA,public,North West,E12000002
2020-08-16,118,118,NA,NA,NA,public,North West,E12000002
2020-08-15,155,155,NA,NA,NA,public,North West,E12000002
2020-08-14,236,236,NA,NA,NA,public,North West,E12000002
2020-08-13,238,238,NA,NA,NA,public,North West,E12000002
2020-08-12,275,275,NA,NA,NA,public,North West,E12000002
2020-08-11,309,309,NA,NA,NA,public,North West,E12000002
2020-08-10,357,357,NA,NA,NA,public,North West,E12000002
2020-08-09,159,159,NA,NA,NA,public,North West,E12000002
2020-08-08,215,215,NA,NA,NA,public,North West,E12000002
2020-08-07,241,241,NA,NA,NA,public,North West,E12000002
2020-08-06,278,278,NA,NA,NA,public,North West,E12000002
2020-08-05,262,262,NA,NA,NA,public,North West,E12000002
2020-08-04,279,279,NA,NA,NA,public,North West,E12000002
2020-08-03,296,296,NA,NA,NA,public,North West,E12000002
2020-08-02,167,167,NA,NA,NA,public,North West,E12000002
2020-08-01,158,158,NA,NA,NA,public,North West,E12000002
2020-07-31,179,179,NA,NA,NA,public,North West,E12000002
2020-07-30,220,220,NA,NA,NA,public,North West,E12000002
2020-07-29,286,286,NA,NA,NA,public,North West,E12000002
2020-07-28,198,198,NA,NA,NA,public,North West,E12000002
2020-07-27,188,188,NA,NA,NA,public,North West,E12000002
2020-07-26,158,158,NA,NA,NA,public,North West,E12000002
2020-07-25,136,136,NA,NA,NA,public,North West,E12000002
2020-07-24,158,158,NA,NA,NA,public,North West,E12000002
2020-07-23,183,183,NA,NA,NA,public,North West,E12000002
2020-07-22,208,208,NA,NA,NA,public,North West,E12000002
2020-07-21,157,157,NA,NA,NA,public,North West,E12000002
2020-07-20,165,165,NA,NA,NA,public,North West,E12000002
2020-07-19,93,93,NA,NA,NA,public,North West,E12000002
2020-07-18,107,107,NA,NA,NA,public,North West,E12000002
2020-07-17,109,109,NA,NA,NA,public,North West,E12000002
2020-07-16,150,150,NA,NA,NA,public,North West,E12000002
2020-07-15,146,146,NA,NA,NA,public,North West,E12000002
2020-07-14,111,111,NA,NA,NA,public,North West,E12000002
2020-07-13,105,105,NA,NA,NA,public,North West,E12000002
2020-07-12,55,55,NA,NA,NA,public,North West,E12000002
2020-07-11,79,79,NA,NA,NA,public,North West,E12000002
2020-07-10,87,87,NA,NA,NA,public,North West,E12000002
2020-07-09,132,132,NA,NA,NA,public,North West,E12000002
2020-07-08,116,116,NA,NA,NA,public,North West,E12000002
2020-07-07,95,95,NA,NA,NA,public,North West,E12000002
2020-07-06,143,143,NA,NA,NA,public,North West,E12000002
2020-07-05,115,115,NA,NA,NA,public,North West,E12000002
2020-07-04,71,71,NA,NA,NA,public,North West,E12000002
2020-07-03,97,97,NA,NA,NA,public,North West,E12000002
2020-07-02,101,101,NA,NA,NA,public,North West,E12000002
2020-07-01,125,125,NA,NA,NA,public,North West,E12000002
2020-06-30,103,103,NA,NA,NA,public,North West,E12000002
2020-06-29,123,123,NA,NA,NA,public,North West,E12000002
2020-06-28,95,95,NA,NA,NA,public,North West,E12000002
2020-06-27,94,94,NA,NA,NA,public,North West,E12000002
2020-06-26,104,104,NA,NA,NA,public,North West,E12000002
2020-06-25,127,127,NA,NA,NA,public,North West,E12000002
2020-06-24,160,160,NA,NA,NA,public,North West,E12000002
2020-06-23,128,128,NA,NA,NA,public,North West,E12000002
2020-06-22,159,159,NA,NA,NA,public,North West,E12000002
2020-06-21,101,101,NA,NA,NA,public,North West,E12000002
2020-06-20,118,118,NA,NA,NA,public,North West,E12000002
2020-06-19,169,169,NA,NA,NA,public,North West,E12000002
2020-06-18,179,179,NA,NA,NA,public,North West,E12000002
2020-06-17,184,184,NA,NA,NA,public,North West,E12000002
2020-06-16,211,211,NA,NA,NA,public,North West,E12000002
2020-06-15,165,165,NA,NA,NA,public,North West,E12000002
2020-06-14,148,148,NA,NA,NA,public,North West,E12000002
2020-06-13,128,128,NA,NA,NA,public,North West,E12000002
2020-06-12,167,167,NA,NA,NA,public,North West,E12000002
2020-06-11,175,175,NA,NA,NA,public,North West,E12000002
2020-06-10,222,222,NA,NA,NA,public,North West,E12000002
2020-06-09,217,217,NA,NA,NA,public,North West,E12000002
2020-06-08,167,167,NA,NA,NA,public,North West,E12000002
2020-06-07,129,129,NA,NA,NA,public,North West,E12000002
2020-06-06,134,134,NA,NA,NA,public,North West,E12000002
2020-06-05,206,206,NA,NA,NA,public,North West,E12000002
2020-06-04,238,238,NA,NA,NA,public,North West,E12000002
2020-06-03,255,255,NA,NA,NA,public,North West,E12000002
2020-06-02,286,286,NA,NA,NA,public,North West,E12000002
2020-06-01,259,259,NA,NA,NA,public,North West,E12000002
2020-05-31,233,233,NA,NA,NA,public,North West,E12000002
2020-05-30,215,215,NA,NA,NA,public,North West,E12000002
2020-05-29,304,304,NA,NA,NA,public,North West,E12000002
2020-05-28,323,323,NA,NA,NA,public,North West,E12000002
2020-05-27,294,294,NA,NA,NA,public,North West,E12000002
2020-05-26,309,309,NA,NA,NA,public,North West,E12000002
2020-05-25,269,269,NA,NA,NA,public,North West,E12000002
2020-05-24,264,264,NA,NA,NA,public,North West,E12000002
2020-05-23,290,290,NA,NA,NA,public,North West,E12000002
2020-05-22,377,377,NA,NA,NA,public,North West,E12000002
2020-05-21,426,426,NA,NA,NA,public,North West,E12000002
2020-05-20,498,498,NA,NA,NA,public,North West,E12000002
2020-05-19,583,583,NA,NA,NA,public,North West,E12000002
2020-05-18,410,410,NA,NA,NA,public,North West,E12000002
2020-05-17,301,301,NA,NA,NA,public,North West,E12000002
2020-05-16,406,406,NA,NA,NA,public,North West,E12000002
2020-05-15,394,394,NA,NA,NA,public,North West,E12000002
2020-05-14,428,428,NA,NA,NA,public,North West,E12000002
2020-05-13,527,527,NA,NA,NA,public,North West,E12000002
2020-05-12,546,546,NA,NA,NA,public,North West,E12000002
2020-05-11,529,529,NA,NA,NA,public,North West,E12000002
2020-05-10,346,346,NA,NA,NA,public,North West,E12000002
2020-05-09,345,345,NA,NA,NA,public,North West,E12000002
2020-05-08,484,484,NA,NA,NA,public,North West,E12000002
2020-05-07,511,511,NA,NA,NA,public,North West,E12000002
2020-05-06,585,585,NA,NA,NA,public,North West,E12000002
2020-05-05,577,577,NA,NA,NA,public,North West,E12000002
2020-05-04,423,423,NA,NA,NA,public,North West,E12000002
2020-05-03,492,492,NA,NA,NA,public,North West,E12000002
2020-05-02,414,414,NA,NA,NA,public,North West,E12000002
2020-05-01,725,725,NA,NA,NA,public,North West,E12000002
2020-04-30,770,770,NA,NA,NA,public,North West,E12000002
2020-04-29,795,795,NA,NA,NA,public,North West,E12000002
2020-04-28,710,710,NA,NA,NA,public,North West,E12000002
2020-04-27,621,621,NA,NA,NA,public,North West,E12000002
2020-04-26,429,429,NA,NA,NA,public,North West,E12000002
2020-04-25,551,551,NA,NA,NA,public,North West,E12000002
2020-04-24,754,754,NA,NA,NA,public,North West,E12000002
2020-04-23,862,862,NA,NA,NA,public,North West,E12000002
2020-04-22,918,918,NA,NA,NA,public,North West,E12000002
2020-04-21,701,701,NA,NA,NA,public,North West,E12000002
2020-04-20,674,674,NA,NA,NA,public,North West,E12000002
2020-04-19,614,614,NA,NA,NA,public,North West,E12000002
2020-04-18,866,866,NA,NA,NA,public,North West,E12000002
2020-04-17,580,580,NA,NA,NA,public,North West,E12000002
2020-04-16,777,777,NA,NA,NA,public,North West,E12000002
2020-04-15,695,695,NA,NA,NA,public,North West,E12000002
2020-04-14,633,633,NA,NA,NA,public,North West,E12000002
2020-04-13,609,609,NA,NA,NA,public,North West,E12000002
2020-04-12,487,487,NA,NA,NA,public,North West,E12000002
2020-04-11,610,610,NA,NA,NA,public,North West,E12000002
2020-04-10,601,601,NA,NA,NA,public,North West,E12000002
2020-04-09,805,805,NA,NA,NA,public,North West,E12000002
2020-04-08,853,853,NA,NA,NA,public,North West,E12000002
2020-04-07,784,784,NA,NA,NA,public,North West,E12000002
2020-04-06,867,867,NA,NA,NA,public,North West,E12000002
2020-04-05,625,625,NA,NA,NA,public,North West,E12000002
2020-04-04,600,600,NA,NA,NA,public,North West,E12000002
2020-04-03,683,683,NA,NA,NA,public,North West,E12000002
2020-04-02,678,678,NA,NA,NA,public,North West,E12000002
2020-04-01,619,619,NA,NA,NA,public,North West,E12000002
2020-03-31,555,555,NA,NA,NA,public,North West,E12000002
2020-03-30,506,506,NA,NA,NA,public,North West,E12000002
2020-03-29,359,359,NA,NA,NA,public,North West,E12000002
2020-03-28,322,322,NA,NA,NA,public,North West,E12000002
2020-03-27,333,333,NA,NA,NA,public,North West,E12000002
2020-03-26,356,356,NA,NA,NA,public,North West,E12000002
2020-03-25,255,255,NA,NA,NA,public,North West,E12000002
2020-03-24,256,256,NA,NA,NA,public,North West,E12000002
2020-03-23,175,175,NA,NA,NA,public,North West,E12000002
2020-03-22,117,117,NA,NA,NA,public,North West,E12000002
2020-03-21,115,115,NA,NA,NA,public,North West,E12000002
2020-03-20,83,83,NA,NA,NA,public,North West,E12000002
2020-03-19,97,97,NA,NA,NA,public,North West,E12000002
2020-03-18,84,84,NA,NA,NA,public,North West,E12000002
2020-03-17,55,55,NA,NA,NA,public,North West,E12000002
2020-03-16,56,56,NA,NA,NA,public,North West,E12000002
2020-03-15,24,24,NA,NA,NA,public,North West,E12000002
2020-03-14,25,25,NA,NA,NA,public,North West,E12000002
2020-03-13,43,43,NA,NA,NA,public,North West,E12000002
2020-03-12,40,40,NA,NA,NA,public,North West,E12000002
2020-03-11,17,17,NA,NA,NA,public,North West,E12000002
2020-03-10,15,15,NA,NA,NA,public,North West,E12000002
2020-03-09,7,7,NA,NA,NA,public,North West,E12000002
2020-03-08,5,5,NA,NA,NA,public,North West,E12000002
2020-03-07,9,9,NA,NA,NA,public,North West,E12000002
2020-03-06,2,2,NA,NA,NA,public,North West,E12000002
2020-03-05,10,10,NA,NA,NA,public,North West,E12000002
2020-03-04,2,2,NA,NA,NA,public,North West,E12000002
2020-03-03,7,7,NA,NA,NA,public,North West,E12000002
2020-03-02,6,6,NA,NA,NA,public,North West,E12000002
2020-03-01,7,7,NA,NA,NA,public,North West,E12000002
2020-02-29,0,0,NA,NA,NA,public,North West,E12000002
2020-02-28,1,1,NA,NA,NA,public,North West,E12000002
2021-12-20,1266,1266,NA,NA,NA,public,Yorkshire and Humber,E12000003
2021-12-19,3634,3634,NA,NA,NA,public,Yorkshire and Humber,E12000003
2021-10-31,2847,2847,NA,NA,NA,public,Yorkshire and Humber,E12000003
2021-10-30,2825,2825,NA,NA,NA,public,Yorkshire and Humber,E12000003
2021-10-29,3449,3449,NA,NA,NA,public,Yorkshire and Humber,E12000003
2021-10-28,3516,3516,NA,NA,NA,public,Yorkshire and Humber,E12000003
2021-10-27,3482,3482,NA,NA,NA,public,Yorkshire and Humber,E12000003
2021-10-26,3442,3442,NA,NA,NA,public,Yorkshire and Humber,E12000003
2021-10-25,3758,3758,NA,NA,NA,public,Yorkshire and Humber,E12000003
2021-10-24,2948,2948,NA,NA,NA,public,Yorkshire and Humber,E12000003
2021-10-23,2721,2721,NA,NA,NA,public,Yorkshire and Humber,E12000003
2021-10-22,3027,3027,NA,NA,NA,public,Yorkshire and Humber,E12000003
2021-10-21,3606,3606,NA,NA,NA,public,Yorkshire and Humber,E12000003
2021-10-20,4065,4065,NA,NA,NA,public,Yorkshire and Humber,E12000003
2021-10-19,3994,3994,NA,NA,NA,public,Yorkshire and Humber,E12000003
2021-10-18,4451,4451,NA,NA,NA,public,Yorkshire and Humber,E12000003
2021-10-17,3346,3346,NA,NA,NA,public,Yorkshire and Humber,E12000003
2021-10-16,3060,3060,NA,NA,NA,public,Yorkshire and Humber,E12000003
2021-10-15,3430,3430,NA,NA,NA,public,Yorkshire and Humber,E12000003
2021-10-14,3932,3932,NA,NA,NA,public,Yorkshire and Humber,E12000003
2021-10-13,4152,4152,NA,NA,NA,public,Yorkshire and Humber,E12000003
2021-10-12,4243,4243,NA,NA,NA,public,Yorkshire and Humber,E12000003
2021-10-11,4834,4834,NA,NA,NA,public,Yorkshire and Humber,E12000003
2021-10-10,3511,3511,NA,NA,NA,public,Yorkshire and Humber,E12000003
2021-10-09,3123,3123,NA,NA,NA,public,Yorkshire and Humber,E12000003
2021-10-08,3382,3382,NA,NA,NA,public,Yorkshire and Humber,E12000003
2021-10-07,3765,3765,NA,NA,NA,public,Yorkshire and Humber,E12000003
2021-10-06,3852,3852,NA,NA,NA,public,Yorkshire and Humber,E12000003
2021-10-05,3666,3666,NA,NA,NA,public,Yorkshire and Humber,E12000003
2021-10-04,4196,4196,NA,NA,NA,public,Yorkshire and Humber,E12000003
2021-10-03,3055,3055,NA,NA,NA,public,Yorkshire and Humber,E12000003
2021-10-02,2495,2495,NA,NA,NA,public,Yorkshire and Humber,E12000003
2021-10-01,2838,2838,NA,NA,NA,public,Yorkshire and Humber,E12000003
2021-09-30,3116,3116,NA,NA,NA,public,Yorkshire and Humber,E12000003
2021-09-29,3550,3550,NA,NA,NA,public,Yorkshire and Humber,E12000003
2021-09-28,3526,3526,NA,NA,NA,public,Yorkshire and Humber,E12000003
2021-09-27,4041,4041,NA,NA,NA,public,Yorkshire and Humber,E12000003
2021-09-26,3169,3169,NA,NA,NA,public,Yorkshire and Humber,E12000003
2021-09-25,2800,2800,NA,NA,NA,public,Yorkshire and Humber,E12000003
2021-09-24,3024,3024,NA,NA,NA,public,Yorkshire and Humber,E12000003
2021-09-23,3421,3421,NA,NA,NA,public,Yorkshire and Humber,E12000003
2021-09-22,3679,3679,NA,NA,NA,public,Yorkshire and Humber,E12000003
2021-09-21,3750,3750,NA,NA,NA,public,Yorkshire and Humber,E12000003
2021-09-20,3938,3938,NA,NA,NA,public,Yorkshire and Humber,E12000003
2021-09-19,2934,2934,NA,NA,NA,public,Yorkshire and Humber,E12000003
2021-09-18,2456,2456,NA,NA,NA,public,Yorkshire and Humber,E12000003
2021-09-17,2620,2620,NA,NA,NA,public,Yorkshire and Humber,E12000003
2021-09-16,2536,2536,NA,NA,NA,public,Yorkshire and Humber,E12000003
2021-09-15,2376,2376,NA,NA,NA,public,Yorkshire and Humber,E12000003
2021-09-14,2421,2421,NA,NA,NA,public,Yorkshire and Humber,E12000003
2021-09-13,2889,2889,NA,NA,NA,public,Yorkshire and Humber,E12000003
2021-09-12,2021,2021,NA,NA,NA,public,Yorkshire and Humber,E12000003
2021-09-11,1926,1926,NA,NA,NA,public,Yorkshire and Humber,E12000003
2021-09-10,2395,2395,NA,NA,NA,public,Yorkshire and Humber,E12000003
2021-09-09,2609,2609,NA,NA,NA,public,Yorkshire and Humber,E12000003
2021-09-08,2979,2979,NA,NA,NA,public,Yorkshire and Humber,E12000003
2021-09-07,3214,3214,NA,NA,NA,public,Yorkshire and Humber,E12000003
2021-09-06,3741,3741,NA,NA,NA,public,Yorkshire and Humber,E12000003
2021-09-05,2611,2611,NA,NA,NA,public,Yorkshire and Humber,E12000003
2021-09-04,2543,2543,NA,NA,NA,public,Yorkshire and Humber,E12000003
2021-09-03,3174,3174,NA,NA,NA,public,Yorkshire and Humber,E12000003
2021-09-02,3181,3181,NA,NA,NA,public,Yorkshire and Humber,E12000003
2021-09-01,3328,3328,NA,NA,NA,public,Yorkshire and Humber,E12000003
2021-08-31,3771,3771,NA,NA,NA,public,Yorkshire and Humber,E12000003
2021-08-30,2920,2920,NA,NA,NA,public,Yorkshire and Humber,E12000003
2021-08-29,2238,2238,NA,NA,NA,public,Yorkshire and Humber,E12000003
2021-08-28,2211,2211,NA,NA,NA,public,Yorkshire and Humber,E12000003
2021-08-27,2602,2602,NA,NA,NA,public,Yorkshire and Humber,E12000003
2021-08-26,2736,2736,NA,NA,NA,public,Yorkshire and Humber,E12000003
2021-08-25,2842,2842,NA,NA,NA,public,Yorkshire and Humber,E12000003
2021-08-24,2994,2994,NA,NA,NA,public,Yorkshire and Humber,E12000003
2021-08-23,3386,3386,NA,NA,NA,public,Yorkshire and Humber,E12000003
2021-08-22,2425,2425,NA,NA,NA,public,Yorkshire and Humber,E12000003
2021-08-21,2266,2266,NA,NA,NA,public,Yorkshire and Humber,E12000003
2021-08-20,2603,2603,NA,NA,NA,public,Yorkshire and Humber,E12000003
2021-08-19,3022,3022,NA,NA,NA,public,Yorkshire and Humber,E12000003
2021-08-18,3185,3185,NA,NA,NA,public,Yorkshire and Humber,E12000003
2021-08-17,2943,2943,NA,NA,NA,public,Yorkshire and Humber,E12000003
2021-08-16,3294,3294,NA,NA,NA,public,Yorkshire and Humber,E12000003
2021-08-15,2403,2403,NA,NA,NA,public,Yorkshire and Humber,E12000003
2021-08-14,2354,2354,NA,NA,NA,public,Yorkshire and Humber,E12000003
2021-08-13,2872,2872,NA,NA,NA,public,Yorkshire and Humber,E12000003
2021-08-12,3085,3085,NA,NA,NA,public,Yorkshire and Humber,E12000003
2021-08-11,3155,3155,NA,NA,NA,public,Yorkshire and Humber,E12000003
2021-08-10,3264,3264,NA,NA,NA,public,Yorkshire and Humber,E12000003
2021-08-09,3374,3374,NA,NA,NA,public,Yorkshire and Humber,E12000003
