date,total_cases,sgtf_unknown,total_sgt,sgtf,non_sgtf,source,region,region_code
2021-05-31,1090,1090,NA,NA,NA,public,North West,E12000002
2021-05-30,866,866,NA,NA,NA,public,North West,E12000002
2021-05-29,842,842,NA,NA,NA,public,North West,E12000002
2021-05-28,973,973,NA,NA,NA,public,North West,E12000002
2021-05-27,1030,1030,NA,NA,NA,public,North West,E12000002
2021-05-26,1063,1063,NA,NA,NA,public,North West,E12000002
2021-05-25,907,907,NA,NA,NA,public,North West,E12000002
2021-05-24,891,891,NA,NA,NA,public,North West,E12000002
2021-05-23,535,535,NA,NA,NA,public,North West,E12000002
2021-05-22,461,461,NA,NA,NA,public,North West,E12000002
2021-05-21,524,524,NA,NA,NA,public,North West,E12000002
2021-05-20,550,550,NA,NA,NA,public,North West,E12000002
2021-05-19,551,551,NA,NA,NA,public,North West,E12000002
2021-05-18,694,694,NA,NA,NA,public,North West,E12000002
2021-05-17,631,631,NA,NA,NA,public,North West,E12000002
2021-05-16,410,410,NA,NA,NA,public,North West,E12000002
2021-05-15,355,355,NA,NA,NA,public,North West,E12000002
2021-05-14,404,404,NA,NA,NA,public,North West,E12000002
2021-05-13,354,354,NA,NA,NA,public,North West,E12000002
2021-05-12,450,450,NA,NA,NA,public,North West,E12000002
2021-05-11,401,401,NA,NA,NA,public,North West,E12000002
2021-05-10,494,494,NA,NA,NA,public,North West,E12000002
2021-05-09,393,393,NA,NA,NA,public,North West,E12000002
2021-05-08,238,238,NA,NA,NA,public,North West,E12000002
2021-05-07,324,324,NA,NA,NA,public,North West,E12000002
2021-05-06,344,344,NA,NA,NA,public,North West,E12000002
2021-05-05,398,398,NA,NA,NA,public,North West,E12000002
2021-05-04,364,364,NA,NA,NA,public,North West,E12000002
2021-05-03,259,259,NA,NA,NA,public,North West,E12000002
2021-05-02,190,190,NA,NA,NA,public,North West,E12000002
2021-05-01,184,184,NA,NA,NA,public,North West,E12000002
2021-04-30,220,220,NA,NA,NA,public,North West,E12000002
2021-04-29,284,284,NA,NA,NA,public,North West,E12000002
2021-04-28,317,317,NA,NA,NA,public,North West,E12000002
2021-04-27,258,258,NA,NA,NA,public,North West,E12000002
2021-04-26,332,332,NA,NA,NA,public,North West,E12000002
2021-04-25,272,272,NA,NA,NA,public,North West,E12000002
2021-04-24,152,152,NA,NA,NA,public,North West,E12000002
2021-04-23,222,222,NA,NA,NA,public,North West,E12000002
2021-04-22,239,239,NA,NA,NA,public,North West,E12000002
2021-04-21,260,260,NA,NA,NA,public,North West,E12000002
2021-04-20,244,244,NA,NA,NA,public,North West,E12000002
2021-04-19,260,260,NA,NA,NA,public,North West,E12000002
2021-04-18,274,274,NA,NA,NA,public,North West,E12000002
2021-04-17,166,166,NA,NA,NA,public,North West,E12000002
2021-04-16,214,214,NA,NA,NA,public,North West,E12000002
2021-04-15,262,262,NA,NA,NA,public,North West,E12000002
2021-04-14,286,286,NA,NA,NA,public,North West,E12000002
2021-04-13,275,275,NA,NA,NA,public,North West,E12000002
2021-04-12,311,311,NA,NA,NA,public,North West,E12000002
2021-04-11,267,267,NA,NA,NA,public,North West,E12000002
2021-04-10,252,252,NA,NA,NA,public,North West,E12000002
2021-04-09,321,321,NA,NA,NA,public,North West,E12000002
2021-04-08,363,363,NA,NA,NA,public,North West,E12000002
2021-04-07,368,368,NA,NA,NA,public,North West,E12000002
2021-04-06,372,372,NA,NA,NA,public,North West,E12000002
2021-04-05,353,353,NA,NA,NA,public,North West,E12000002
2021-04-04,298,298,NA,NA,NA,public,North West,E12000002
2021-04-03,277,277,NA,NA,NA,public,North West,E12000002
2021-04-02,311,311,NA,NA,NA,public,North West,E12000002
2021-04-01,442,442,NA,NA,NA,public,North West,E12000002
2021-03-31,456,456,NA,NA,NA,public,North West,E12000002
2021-03-30,448,448,NA,NA,NA,public,North West,E12000002
2021-03-29,470,470,NA,NA,NA,public,North West,E12000002
2021-03-28,653,653,NA,NA,NA,public,North West,E12000002
2021-03-27,460,460,NA,NA,NA,public,North West,E12000002
2021-03-26,555,555,NA,NA,NA,public,North West,E12000002
2021-03-25,728,728,NA,NA,NA,public,North West,E12000002
2021-03-24,723,723,NA,NA,NA,public,North West,E12000002
2021-03-23,705,705,NA,NA,NA,public,North West,E12000002
2021-03-22,791,791,NA,NA,NA,public,North West,E12000002
2021-03-21,764,764,NA,NA,NA,public,North West,E12000002
2021-03-20,542,542,NA,NA,NA,public,North West,E12000002
2021-03-19,622,622,NA,NA,NA,public,North West,E12000002
2021-03-18,742,742,NA,NA,NA,public,North West,E12000002
2021-03-17,772,772,NA,NA,NA,public,North West,E12000002
2021-03-16,788,788,NA,NA,NA,public,North West,E12000002
2021-03-15,872,872,NA,NA,NA,public,North West,E12000002
2021-03-14,632,632,NA,NA,NA,public,North West,E12000002
2021-03-13,592,592,NA,NA,NA,public,North West,E12000002
2021-03-12,750,750,NA,NA,NA,public,North West,E12000002
2021-03-11,754,754,NA,NA,NA,public,North West,E12000002
2021-03-10,859,859,NA,NA,NA,public,North West,E12000002
2021-03-09,891,891,NA,NA,NA,public,North West,E12000002
2021-03-08,949,949,NA,NA,NA,public,North West,E12000002
2021-03-07,590,590,NA,NA,NA,public,North West,E12000002
2021-03-06,615,615,NA,NA,NA,public,North West,E12000002
2021-03-05,737,737,NA,NA,NA,public,North West,E12000002
2021-03-04,844,844,NA,NA,NA,public,North West,E12000002
2021-03-03,801,801,NA,NA,NA,public,North West,E12000002
2021-03-02,873,873,NA,NA,NA,public,North West,E12000002
2021-03-01,975,975,NA,NA,NA,public,North West,E12000002
2021-02-28,619,619,NA,NA,NA,public,North West,E12000002
2021-02-27,659,659,NA,NA,NA,public,North West,E12000002
2021-02-26,932,932,NA,NA,NA,public,North West,E12000002
2021-02-25,1221,1221,NA,NA,NA,public,North West,E12000002
2021-02-24,1257,1257,NA,NA,NA,public,North West,E12000002
2021-02-23,1313,1313,NA,NA,NA,public,North West,E12000002
2021-02-22,1758,1758,NA,NA,NA,public,North West,E12000002
2021-02-21,1209,1209,NA,NA,NA,public,North West,E12000002
2021-02-20,1188,1188,NA,NA,NA,public,North West,E12000002
2021-02-19,1454,1454,NA,NA,NA,public,North West,E12000002
2021-02-18,1592,1592,NA,NA,NA,public,North West,E12000002
2021-02-17,1672,1672,NA,NA,NA,public,North West,E12000002
2021-02-16,1843,1843,NA,NA,NA,public,North West,E12000002
2021-02-15,2245,2245,NA,NA,NA,public,North West,E12000002
2021-02-14,1319,1319,NA,NA,NA,public,North West,E12000002
2021-02-13,1279,1279,NA,NA,NA,public,North West,E12000002
2021-02-12,1758,1758,NA,NA,NA,public,North West,E12000002
2021-02-11,1916,1916,NA,NA,NA,public,North West,E12000002
2021-02-10,1874,1874,NA,NA,NA,public,North West,E12000002
2021-02-09,2067,2067,NA,NA,NA,public,North West,E12000002
2021-02-08,2360,2360,NA,NA,NA,public,North West,E12000002
2021-02-07,1710,1710,NA,NA,NA,public,North West,E12000002
2021-02-06,1767,1767,NA,NA,NA,public,North West,E12000002
2021-02-05,2122,2122,NA,NA,NA,public,North West,E12000002
2021-02-04,2584,2584,NA,NA,NA,public,North West,E12000002
2021-02-03,2656,2656,NA,NA,NA,public,North West,E12000002
2021-02-02,2781,2781,NA,NA,NA,public,North West,E12000002
2021-02-01,3000,3000,NA,NA,NA,public,North West,E12000002
2021-01-31,2177,2177,NA,NA,NA,public,North West,E12000002
2021-01-30,2201,2201,NA,NA,NA,public,North West,E12000002
2021-01-29,2895,2895,NA,NA,NA,public,North West,E12000002
2021-01-28,3083,3083,NA,NA,NA,public,North West,E12000002
2021-01-27,3302,3302,NA,NA,NA,public,North West,E12000002
2021-01-26,3456,3456,NA,NA,NA,public,North West,E12000002
2021-01-25,3911,3911,NA,NA,NA,public,North West,E12000002
2021-01-24,2682,2682,NA,NA,NA,public,North West,E12000002
2021-01-23,2677,2677,NA,NA,NA,public,North West,E12000002
2021-01-22,3679,3679,NA,NA,NA,public,North West,E12000002
2021-01-21,3841,3841,NA,NA,NA,public,North West,E12000002
2021-01-20,4367,4367,NA,NA,NA,public,North West,E12000002
2021-01-19,5116,5116,NA,NA,NA,public,North West,E12000002
2021-01-18,5464,5464,NA,NA,NA,public,North West,E12000002
2021-01-17,3769,3769,NA,NA,NA,public,North West,E12000002
2021-01-16,3935,3935,NA,NA,NA,public,North West,E12000002
2021-01-15,4626,4626,NA,NA,NA,public,North West,E12000002
2021-01-14,5162,5162,NA,NA,NA,public,North West,E12000002
2021-01-13,5387,5387,NA,NA,NA,public,North West,E12000002
2021-01-12,6355,6355,NA,NA,NA,public,North West,E12000002
2021-01-11,7434,7434,NA,NA,NA,public,North West,E12000002
2021-01-10,5191,5191,NA,NA,NA,public,North West,E12000002
2021-01-09,4935,4935,NA,NA,NA,public,North West,E12000002
2021-01-08,5629,5629,NA,NA,NA,public,North West,E12000002
2021-01-07,6152,6152,NA,NA,NA,public,North West,E12000002
2021-01-06,6605,6605,NA,NA,NA,public,North West,E12000002
2021-01-05,7736,7736,NA,NA,NA,public,North West,E12000002
2021-01-04,8209,8209,NA,NA,NA,public,North West,E12000002
2021-01-03,6543,6543,NA,NA,NA,public,North West,E12000002
2021-01-02,6912,6912,NA,NA,NA,public,North West,E12000002
2021-01-01,2860,2860,NA,NA,NA,public,North West,E12000002
2020-12-31,5213,5213,NA,NA,NA,public,North West,E12000002
2020-12-30,6422,6422,NA,NA,NA,public,North West,E12000002
2020-12-29,6633,6633,NA,NA,NA,public,North West,E12000002
2020-12-28,3594,3594,NA,NA,NA,public,North West,E12000002
2020-12-27,3516,3516,NA,NA,NA,public,North West,E12000002
2020-12-26,2655,2655,NA,NA,NA,public,North West,E12000002
2020-12-25,909,909,NA,NA,NA,public,North West,E12000002
2020-12-24,2287,2287,NA,NA,NA,public,North West,E12000002
2020-12-23,2853,2853,NA,NA,NA,public,North West,E12000002
2020-12-22,2808,2808,NA,NA,NA,public,North West,E12000002
2020-12-21,3061,3061,NA,NA,NA,public,North West,E12000002
2020-12-20,1946,1946,NA,NA,NA,public,North West,E12000002
2020-12-19,1663,1663,NA,NA,NA,public,North West,E12000002
2020-12-18,2099,2099,NA,NA,NA,public,North West,E12000002
2020-12-17,1950,1950,NA,NA,NA,public,North West,E12000002
2020-12-16,2028,2028,NA,NA,NA,public,North West,E12000002
2020-12-15,2131,2131,NA,NA,NA,public,North West,E12000002
2020-12-14,2235,2235,NA,NA,NA,public,North West,E12000002
2020-12-13,1328,1328,NA,NA,NA,public,North West,E12000002
2020-12-12,1254,1254,NA,NA,NA,public,North West,E12000002
2020-12-11,1637,1637,NA,NA,NA,public,North West,E12000002
2020-12-10,1642,1642,NA,NA,NA,public,North West,E12000002
2020-12-09,1591,1591,NA,NA,NA,public,North West,E12000002
2020-12-08,1570,1570,NA,NA,NA,public,North West,E12000002
2020-12-07,1837,1837,NA,NA,NA,public,North West,E12000002
2020-12-06,1137,1137,NA,NA,NA,public,North West,E12000002
2020-12-05,1008,1008,NA,NA,NA,public,North West,E12000002
2020-12-04,1444,1444,NA,NA,NA,public,North West,E12000002
2020-12-03,1352,1352,NA,NA,NA,public,North West,E12000002
2020-12-02,1450,1450,NA,NA,NA,public,North West,E12000002
2020-12-01,1718,1718,NA,NA,NA,public,North West,E12000002
2020-11-30,1881,1881,NA,NA,NA,public,North West,E12000002
2020-11-29,1054,1054,NA,NA,NA,public,North West,E12000002
2020-11-28,1146,1146,NA,NA,NA,public,North West,E12000002
2020-11-27,1434,1434,NA,NA,NA,public,North West,E12000002
2020-11-26,1594,1594,NA,NA,NA,public,North West,E12000002
2020-11-25,1842,1842,NA,NA,NA,public,North West,E12000002
2020-11-24,1862,1862,NA,NA,NA,public,North West,E12000002
2020-11-23,2185,2185,NA,NA,NA,public,North West,E12000002
2020-11-22,1384,1384,NA,NA,NA,public,North West,E12000002
2020-11-21,1378,1378,NA,NA,NA,public,North West,E12000002
2020-11-20,1976,1976,NA,NA,NA,public,North West,E12000002
2020-11-19,2179,2179,NA,NA,NA,public,North West,E12000002
2020-11-18,2585,2585,NA,NA,NA,public,North West,E12000002
2020-11-17,3052,3052,NA,NA,NA,public,North West,E12000002
2020-11-16,3369,3369,NA,NA,NA,public,North West,E12000002
2020-11-15,2116,2116,NA,NA,NA,public,North West,E12000002
2020-11-14,2381,2381,NA,NA,NA,public,North West,E12000002
2020-11-13,3225,3225,NA,NA,NA,public,North West,E12000002
2020-11-12,3431,3431,NA,NA,NA,public,North West,E12000002
2020-11-11,3921,3921,NA,NA,NA,public,North West,E12000002
2020-11-10,3899,3899,NA,NA,NA,public,North West,E12000002
2020-11-09,4732,4732,NA,NA,NA,public,North West,E12000002
2020-11-08,3176,3176,NA,NA,NA,public,North West,E12000002
2020-11-07,2818,2818,NA,NA,NA,public,North West,E12000002
2020-11-06,3858,3858,NA,NA,NA,public,North West,E12000002
2020-11-05,3915,3915,NA,NA,NA,public,North West,E12000002
2020-11-04,4093,4093,NA,NA,NA,public,North West,E12000002
2020-11-03,4444,4444,NA,NA,NA,public,North West,E12000002
2020-11-02,5943,5943,NA,NA,NA,public,North West,E12000002
2020-11-01,3068,3068,NA,NA,NA,public,North West,E12000002
2020-10-31,3149,3149,NA,NA,NA,public,North West,E12000002
2020-10-30,4376,4376,NA,NA,NA,public,North West,E12000002
2020-10-29,4547,4547,NA,NA,NA,public,North West,E12000002
2020-10-28,4651,4651,NA,NA,NA,public,North West,E12000002
2020-10-27,4948,4948,NA,NA,NA,public,North West,E12000002
2020-10-26,5546,5546,NA,NA,NA,public,North West,E12000002
2020-10-25,3282,3282,NA,NA,NA,public,North West,E12000002
2020-10-24,3387,3387,NA,NA,NA,public,North West,E12000002
2020-10-23,4482,4482,NA,NA,NA,public,North West,E12000002
2020-10-22,4783,4783,NA,NA,NA,public,North West,E12000002
2020-10-21,5554,5554,NA,NA,NA,public,North West,E12000002
2020-10-20,5596,5596,NA,NA,NA,public,North West,E12000002
2020-10-19,6161,6161,NA,NA,NA,public,North West,E12000002
2020-10-18,3213,3213,NA,NA,NA,public,North West,E12000002
2020-10-17,3599,3599,NA,NA,NA,public,North West,E12000002
2020-10-16,3895,3895,NA,NA,NA,public,North West,E12000002
2020-10-15,4180,4180,NA,NA,NA,public,North West,E12000002
2020-10-14,4485,4485,NA,NA,NA,public,North West,E12000002
2020-10-13,4275,4275,NA,NA,NA,public,North West,E12000002
2020-10-12,4754,4754,NA,NA,NA,public,North West,E12000002
2020-10-11,2939,2939,NA,NA,NA,public,North West,E12000002
2020-10-10,2944,2944,NA,NA,NA,public,North West,E12000002
2020-10-09,3740,3740,NA,NA,NA,public,North West,E12000002
2020-10-08,4282,4282,NA,NA,NA,public,North West,E12000002
2020-10-07,4354,4354,NA,NA,NA,public,North West,E12000002
2020-10-06,4520,4520,NA,NA,NA,public,North West,E12000002
2020-10-05,4336,4336,NA,NA,NA,public,North West,E12000002
2020-10-04,2914,2914,NA,NA,NA,public,North West,E12000002
2020-10-03,2944,2944,NA,NA,NA,public,North West,E12000002
2020-10-02,3417,3417,NA,NA,NA,public,North West,E12000002
2020-10-01,3588,3588,NA,NA,NA,public,North West,E12000002
2020-09-30,3612,3612,NA,NA,NA,public,North West,E12000002
2020-09-29,3156,3156,NA,NA,NA,public,North West,E12000002
2020-09-28,2981,2981,NA,NA,NA,public,North West,E12000002
2020-09-27,2230,2230,NA,NA,NA,public,North West,E12000002
2020-09-26,2010,2010,NA,NA,NA,public,North West,E12000002
2020-09-25,2201,2201,NA,NA,NA,public,North West,E12000002
2020-09-24,2203,2203,NA,NA,NA,public,North West,E12000002
2020-09-23,2147,2147,NA,NA,NA,public,North West,E12000002
2020-09-22,1966,1966,NA,NA,NA,public,North West,E12000002
2020-09-21,1471,1471,NA,NA,NA,public,North West,E12000002
2020-09-20,1557,1557,NA,NA,NA,public,North West,E12000002
2020-09-19,1502,1502,NA,NA,NA,public,North West,E12000002
2020-09-18,1397,1397,NA,NA,NA,public,North West,E12000002
2020-09-17,1406,1406,NA,NA,NA,public,North West,E12000002
2020-09-16,1444,1444,NA,NA,NA,public,North West,E12000002
2020-09-15,1067,1067,NA,NA,NA,public,North West,E12000002
2020-09-14,1046,1046,NA,NA,NA,public,North West,E12000002
2020-09-13,612,612,NA,NA,NA,public,North West,E12000002
2020-09-12,757,757,NA,NA,NA,public,North West,E12000002
2020-09-11,874,874,NA,NA,NA,public,North West,E12000002
2020-09-10,915,915,NA,NA,NA,public,North West,E12000002
2020-09-09,841,841,NA,NA,NA,public,North West,E12000002
2020-09-08,854,854,NA,NA,NA,public,North West,E12000002
2020-09-07,956,956,NA,NA,NA,public,North West,E12000002
2020-09-06,577,577,NA,NA,NA,public,North West,E12000002
2020-09-05,541,541,NA,NA,NA,public,North West,E12000002
2020-09-04,633,633,NA,NA,NA,public,North West,E12000002
2020-09-03,627,627,NA,NA,NA,public,North West,E12000002
2020-09-02,667,667,NA,NA,NA,public,North West,E12000002
2020-09-01,450,450,NA,NA,NA,public,North West,E12000002
2020-08-31,263,263,NA,NA,NA,public,North West,E12000002
2020-08-30,253,253,NA,NA,NA,public,North West,E12000002
2020-08-29,245,245,NA,NA,NA,public,North West,E12000002
2020-08-28,360,360,NA,NA,NA,public,North West,E12000002
2020-08-27,288,288,NA,NA,NA,public,North West,E12000002
2020-08-26,285,285,NA,NA,NA,public,North West,E12000002
2020-08-25,214,214,NA,NA,NA,public,North West,E12000002
2020-08-24,250,250,NA,NA,NA,public,North West,E12000002
2020-08-23,118,118,NA,NA,NA,public,North West,E12000002
2020-08-22,173,173,NA,NA,NA,public,North West,E12000002
2020-08-21,209,209,NA,NA,NA,public,North West,E12000002
2020-08-20,224,224,NA,NA,NA,public,North West,E12000002
2020-08-19,254,254,NA,NA,NA,public,North West,E12000002
2020-08-18,190,190,NA,NA,NA,public,North West,E12000002
2020-08-17,283,283,NA,NA,NA,public,North West,E12000002
2020-08-16,118,118,NA,NA,NA,public,North West,E12000002
2020-08-15,155,155,NA,NA,NA,public,North West,E12000002
2020-08-14,236,236,NA,NA,NA,public,North West,E12000002
2020-08-13,238,238,NA,NA,NA,public,North West,E12000002
2020-08-12,275,275,NA,NA,NA,public,North West,E12000002
2020-08-11,309,309,NA,NA,NA,public,North West,E12000002
2020-08-10,357,357,NA,NA,NA,public,North West,E12000002
2020-08-09,159,159,NA,NA,NA,public,North West,E12000002
2020-08-08,215,215,NA,NA,NA,public,North West,E12000002
2020-08-07,242,242,NA,NA,NA,public,North West,E12000002
2020-08-06,279,279,NA,NA,NA,public,North West,E12000002
2020-08-05,263,263,NA,NA,NA,public,North West,E12000002
2020-08-04,280,280,NA,NA,NA,public,North West,E12000002
2020-08-03,296,296,NA,NA,NA,public,North West,E12000002
2020-08-02,168,168,NA,NA,NA,public,North West,E12000002
2020-08-01,158,158,NA,NA,NA,public,North West,E12000002
2020-07-31,180,180,NA,NA,NA,public,North West,E12000002
2020-07-30,220,220,NA,NA,NA,public,North West,E12000002
2020-07-29,286,286,NA,NA,NA,public,North West,E12000002
2020-07-28,198,198,NA,NA,NA,public,North West,E12000002
2020-07-27,188,188,NA,NA,NA,public,North West,E12000002
2020-07-26,158,158,NA,NA,NA,public,North West,E12000002
2020-07-25,136,136,NA,NA,NA,public,North West,E12000002
2020-07-24,159,159,NA,NA,NA,public,North West,E12000002
2020-07-23,184,184,NA,NA,NA,public,North West,E12000002
2020-07-22,208,208,NA,NA,NA,public,North West,E12000002
2020-07-21,157,157,NA,NA,NA,public,North West,E12000002
2020-07-20,166,166,NA,NA,NA,public,North West,E12000002
2020-07-19,93,93,NA,NA,NA,public,North West,E12000002
2020-07-18,107,107,NA,NA,NA,public,North West,E12000002
2020-07-17,109,109,NA,NA,NA,public,North West,E12000002
2020-07-16,150,150,NA,NA,NA,public,North West,E12000002
2020-07-15,146,146,NA,NA,NA,public,North West,E12000002
2020-07-14,111,111,NA,NA,NA,public,North West,E12000002
2020-07-13,105,105,NA,NA,NA,public,North West,E12000002
2020-07-12,55,55,NA,NA,NA,public,North West,E12000002
2020-07-11,79,79,NA,NA,NA,public,North West,E12000002
2020-07-10,87,87,NA,NA,NA,public,North West,E12000002
2020-07-09,132,132,NA,NA,NA,public,North West,E12000002
2020-07-08,116,116,NA,NA,NA,public,North West,E12000002
2020-07-07,95,95,NA,NA,NA,public,North West,E12000002
2020-07-06,142,142,NA,NA,NA,public,North West,E12000002
2020-07-05,115,115,NA,NA,NA,public,North West,E12000002
2020-07-04,71,71,NA,NA,NA,public,North West,E12000002
2020-07-03,97,97,NA,NA,NA,public,North West,E12000002
2020-07-02,100,100,NA,NA,NA,public,North West,E12000002
2020-07-01,125,125,NA,NA,NA,public,North West,E12000002
2020-06-30,104,104,NA,NA,NA,public,North West,E12000002
2020-06-29,122,122,NA,NA,NA,public,North West,E12000002
2020-06-28,95,95,NA,NA,NA,public,North West,E12000002
2020-06-27,94,94,NA,NA,NA,public,North West,E12000002
2020-06-26,104,104,NA,NA,NA,public,North West,E12000002
2020-06-25,127,127,NA,NA,NA,public,North West,E12000002
2020-06-24,160,160,NA,NA,NA,public,North West,E12000002
2020-06-23,128,128,NA,NA,NA,public,North West,E12000002
2020-06-22,159,159,NA,NA,NA,public,North West,E12000002
2020-06-21,100,100,NA,NA,NA,public,North West,E12000002
2020-06-20,119,119,NA,NA,NA,public,North West,E12000002
2020-06-19,169,169,NA,NA,NA,public,North West,E12000002
2020-06-18,179,179,NA,NA,NA,public,North West,E12000002
2020-06-17,185,185,NA,NA,NA,public,North West,E12000002
2020-06-16,211,211,NA,NA,NA,public,North West,E12000002
2020-06-15,165,165,NA,NA,NA,public,North West,E12000002
2020-06-14,148,148,NA,NA,NA,public,North West,E12000002
2020-06-13,128,128,NA,NA,NA,public,North West,E12000002
2020-06-12,167,167,NA,NA,NA,public,North West,E12000002
2020-06-11,175,175,NA,NA,NA,public,North West,E12000002
2020-06-10,224,224,NA,NA,NA,public,North West,E12000002
2020-06-09,217,217,NA,NA,NA,public,North West,E12000002
2020-06-08,167,167,NA,NA,NA,public,North West,E12000002
2020-06-07,130,130,NA,NA,NA,public,North West,E12000002
2020-06-06,134,134,NA,NA,NA,public,North West,E12000002
2020-06-05,207,207,NA,NA,NA,public,North West,E12000002
2020-06-04,239,239,NA,NA,NA,public,North West,E12000002
2020-06-03,255,255,NA,NA,NA,public,North West,E12000002
2020-06-02,288,288,NA,NA,NA,public,North West,E12000002
2020-06-01,259,259,NA,NA,NA,public,North West,E12000002
2020-05-31,233,233,NA,NA,NA,public,North West,E12000002
2020-05-30,214,214,NA,NA,NA,public,North West,E12000002
2020-05-29,304,304,NA,NA,NA,public,North West,E12000002
2020-05-28,323,323,NA,NA,NA,public,North West,E12000002
2020-05-27,294,294,NA,NA,NA,public,North West,E12000002
2020-05-26,309,309,NA,NA,NA,public,North West,E12000002
2020-05-25,269,269,NA,NA,NA,public,North West,E12000002
2020-05-24,264,264,NA,NA,NA,public,North West,E12000002
2020-05-23,289,289,NA,NA,NA,public,North West,E12000002
2020-05-22,377,377,NA,NA,NA,public,North West,E12000002
2020-05-21,427,427,NA,NA,NA,public,North West,E12000002
2020-05-20,497,497,NA,NA,NA,public,North West,E12000002
2020-05-19,583,583,NA,NA,NA,public,North West,E12000002
2020-05-18,409,409,NA,NA,NA,public,North West,E12000002
2020-05-17,301,301,NA,NA,NA,public,North West,E12000002
2020-05-16,407,407,NA,NA,NA,public,North West,E12000002
2020-05-15,394,394,NA,NA,NA,public,North West,E12000002
2020-05-14,429,429,NA,NA,NA,public,North West,E12000002
2020-05-13,526,526,NA,NA,NA,public,North West,E12000002
2020-05-12,546,546,NA,NA,NA,public,North West,E12000002
2020-05-11,529,529,NA,NA,NA,public,North West,E12000002
2020-05-10,346,346,NA,NA,NA,public,North West,E12000002
2020-05-09,344,344,NA,NA,NA,public,North West,E12000002
2020-05-08,486,486,NA,NA,NA,public,North West,E12000002
2020-05-07,511,511,NA,NA,NA,public,North West,E12000002
2020-05-06,585,585,NA,NA,NA,public,North West,E12000002
2020-05-05,577,577,NA,NA,NA,public,North West,E12000002
2020-05-04,424,424,NA,NA,NA,public,North West,E12000002
2020-05-03,491,491,NA,NA,NA,public,North West,E12000002
2020-05-02,413,413,NA,NA,NA,public,North West,E12000002
2020-05-01,724,724,NA,NA,NA,public,North West,E12000002
2020-04-30,770,770,NA,NA,NA,public,North West,E12000002
2020-04-29,797,797,NA,NA,NA,public,North West,E12000002
2020-04-28,709,709,NA,NA,NA,public,North West,E12000002
2020-04-27,620,620,NA,NA,NA,public,North West,E12000002
2020-04-26,429,429,NA,NA,NA,public,North West,E12000002
2020-04-25,551,551,NA,NA,NA,public,North West,E12000002
2020-04-24,753,753,NA,NA,NA,public,North West,E12000002
2020-04-23,861,861,NA,NA,NA,public,North West,E12000002
2020-04-22,920,920,NA,NA,NA,public,North West,E12000002
2020-04-21,702,702,NA,NA,NA,public,North West,E12000002
2020-04-20,675,675,NA,NA,NA,public,North West,E12000002
2020-04-19,615,615,NA,NA,NA,public,North West,E12000002
2020-04-18,868,868,NA,NA,NA,public,North West,E12000002
2020-04-17,583,583,NA,NA,NA,public,North West,E12000002
2020-04-16,780,780,NA,NA,NA,public,North West,E12000002
2020-04-15,694,694,NA,NA,NA,public,North West,E12000002
2020-04-14,633,633,NA,NA,NA,public,North West,E12000002
2020-04-13,611,611,NA,NA,NA,public,North West,E12000002
2020-04-12,487,487,NA,NA,NA,public,North West,E12000002
2020-04-11,612,612,NA,NA,NA,public,North West,E12000002
2020-04-10,600,600,NA,NA,NA,public,North West,E12000002
2020-04-09,805,805,NA,NA,NA,public,North West,E12000002
2020-04-08,854,854,NA,NA,NA,public,North West,E12000002
2020-04-07,784,784,NA,NA,NA,public,North West,E12000002
2020-04-06,865,865,NA,NA,NA,public,North West,E12000002
2020-04-05,626,626,NA,NA,NA,public,North West,E12000002
2020-04-04,600,600,NA,NA,NA,public,North West,E12000002
2020-04-03,683,683,NA,NA,NA,public,North West,E12000002
2020-04-02,678,678,NA,NA,NA,public,North West,E12000002
2020-04-01,619,619,NA,NA,NA,public,North West,E12000002
2020-03-31,559,559,NA,NA,NA,public,North West,E12000002
2020-03-30,508,508,NA,NA,NA,public,North West,E12000002
2020-03-29,358,358,NA,NA,NA,public,North West,E12000002
2020-03-28,322,322,NA,NA,NA,public,North West,E12000002
2020-03-27,333,333,NA,NA,NA,public,North West,E12000002
2020-03-26,356,356,NA,NA,NA,public,North West,E12000002
2020-03-25,255,255,NA,NA,NA,public,North West,E12000002
2020-03-24,257,257,NA,NA,NA,public,North West,E12000002
2020-03-23,175,175,NA,NA,NA,public,North West,E12000002
2020-03-22,117,117,NA,NA,NA,public,North West,E12000002
2020-03-21,115,115,NA,NA,NA,public,North West,E12000002
2020-03-20,83,83,NA,NA,NA,public,North West,E12000002
2020-03-19,97,97,NA,NA,NA,public,North West,E12000002
2020-03-18,84,84,NA,NA,NA,public,North West,E12000002
2020-03-17,55,55,NA,NA,NA,public,North West,E12000002
2020-03-16,56,56,NA,NA,NA,public,North West,E12000002
2020-03-15,24,24,NA,NA,NA,public,North West,E12000002
2020-03-14,25,25,NA,NA,NA,public,North West,E12000002
2020-03-13,43,43,NA,NA,NA,public,North West,E12000002
2020-03-12,40,40,NA,NA,NA,public,North West,E12000002
2020-03-11,16,16,NA,NA,NA,public,North West,E12000002
2020-03-10,15,15,NA,NA,NA,public,North West,E12000002
2020-03-09,7,7,NA,NA,NA,public,North West,E12000002
2020-03-08,5,5,NA,NA,NA,public,North West,E12000002
2020-03-07,10,10,NA,NA,NA,public,North West,E12000002
2020-03-06,2,2,NA,NA,NA,public,North West,E12000002
2020-03-05,10,10,NA,NA,NA,public,North West,E12000002
2020-03-04,2,2,NA,NA,NA,public,North West,E12000002
